metric	value	haplotype	asm_method	asm_name	source	chromosome
n_T2T	18	haplotype2	phased_hprc	NA20827	t2t_motif	NA
total_n_count	7634253	haplotype1	phased_hprc	HG002	gap_statistics	NA
total_gaps	4	haplotype1	phased_hprc	HG002	gap_statistics	NA
total_n_count	23417769	haplotype2	phased_hprc	HG002	gap_statistics	NA
total_gaps	5	haplotype2	phased_hprc	HG002	gap_statistics	NA
total_n_count	4043214	haplotype1	phased_hprc	HG00272	gap_statistics	NA
total_gaps	21	haplotype1	phased_hprc	HG00272	gap_statistics	NA
total_n_count	3880093	haplotype2	phased_hprc	HG00272	gap_statistics	NA
total_gaps	29	haplotype2	phased_hprc	HG00272	gap_statistics	NA
total_n_count	4283201	haplotype1	phased_hprc	HG005	gap_statistics	NA
total_gaps	16	haplotype1	phased_hprc	HG005	gap_statistics	NA
total_n_count	5656681	haplotype2	phased_hprc	HG005	gap_statistics	NA
total_gaps	22	haplotype2	phased_hprc	HG005	gap_statistics	NA
total_n_count	887028	haplotype1	phased_hprc	HG00639	gap_statistics	NA
total_gaps	10	haplotype1	phased_hprc	HG00639	gap_statistics	NA
total_n_count	97483	haplotype2	phased_hprc	HG00639	gap_statistics	NA
total_gaps	12	haplotype2	phased_hprc	HG00639	gap_statistics	NA
total_n_count	29676	haplotype1	phased_hprc	HG01252	gap_statistics	NA
total_gaps	3	haplotype1	phased_hprc	HG01252	gap_statistics	NA
total_n_count	5055234	haplotype2	phased_hprc	HG01252	gap_statistics	NA
total_gaps	13	haplotype2	phased_hprc	HG01252	gap_statistics	NA
total_n_count	3055916	haplotype1	phased_hprc	HG01361	gap_statistics	NA
total_gaps	22	haplotype1	phased_hprc	HG01361	gap_statistics	NA
total_n_count	1094090	haplotype2	phased_hprc	HG01361	gap_statistics	NA
total_gaps	18	haplotype2	phased_hprc	HG01361	gap_statistics	NA
total_n_count	2791566	haplotype1	phased_hprc	HG02083	gap_statistics	NA
total_gaps	15	haplotype1	phased_hprc	HG02083	gap_statistics	NA
total_n_count	3184601	haplotype2	phased_hprc	HG02083	gap_statistics	NA
total_gaps	12	haplotype2	phased_hprc	HG02083	gap_statistics	NA
total_n_count	1116828	haplotype1	phased_hprc	HG02155	gap_statistics	NA
total_gaps	10	haplotype1	phased_hprc	HG02155	gap_statistics	NA
total_n_count	5065941	haplotype2	phased_hprc	HG02155	gap_statistics	NA
total_gaps	17	haplotype2	phased_hprc	HG02155	gap_statistics	NA
total_n_count	8828001	haplotype1	phased_hprc	HG03834	gap_statistics	NA
total_gaps	24	haplotype1	phased_hprc	HG03834	gap_statistics	NA
total_n_count	2070153	haplotype2	phased_hprc	HG03834	gap_statistics	NA
total_gaps	13	haplotype2	phased_hprc	HG03834	gap_statistics	NA
total_n_count	1087736	haplotype1	phased_hprc	HG04228	gap_statistics	NA
total_gaps	13	haplotype1	phased_hprc	HG04228	gap_statistics	NA
total_n_count	340452	haplotype2	phased_hprc	HG04228	gap_statistics	NA
total_gaps	9	haplotype2	phased_hprc	HG04228	gap_statistics	NA
total_n_count	2450994	haplotype1	phased_hprc	HG06807	gap_statistics	NA
total_gaps	9	haplotype1	phased_hprc	HG06807	gap_statistics	NA
total_n_count	1394984	haplotype2	phased_hprc	HG06807	gap_statistics	NA
total_gaps	8	haplotype2	phased_hprc	HG06807	gap_statistics	NA
total_n_count	5772364	haplotype1	phased_hprc	NA18522	gap_statistics	NA
total_gaps	12	haplotype1	phased_hprc	NA18522	gap_statistics	NA
total_n_count	2574905	haplotype2	phased_hprc	NA18522	gap_statistics	NA
total_gaps	20	haplotype2	phased_hprc	NA18522	gap_statistics	NA
total_n_count	118702	haplotype1	phased_hprc	NA18747	gap_statistics	NA
total_gaps	14	haplotype1	phased_hprc	NA18747	gap_statistics	NA
total_n_count	3327191	haplotype2	phased_hprc	NA18747	gap_statistics	NA
total_gaps	12	haplotype2	phased_hprc	NA18747	gap_statistics	NA
total_n_count	1900	haplotype1	phased_hprc	NA18948	gap_statistics	NA
total_gaps	19	haplotype1	phased_hprc	NA18948	gap_statistics	NA
total_n_count	3000	haplotype2	phased_hprc	NA18948	gap_statistics	NA
total_gaps	30	haplotype2	phased_hprc	NA18948	gap_statistics	NA
total_n_count	5036399	haplotype1	phased_hprc	NA19043	gap_statistics	NA
total_gaps	14	haplotype1	phased_hprc	NA19043	gap_statistics	NA
total_n_count	2423162	haplotype2	phased_hprc	NA19043	gap_statistics	NA
total_gaps	12	haplotype2	phased_hprc	NA19043	gap_statistics	NA
total_n_count	1023558	haplotype1	phased_hprc	NA20503	gap_statistics	NA
total_gaps	14	haplotype1	phased_hprc	NA20503	gap_statistics	NA
total_n_count	1192970	haplotype2	phased_hprc	NA20503	gap_statistics	NA
total_gaps	21	haplotype2	phased_hprc	NA20503	gap_statistics	NA
total_n_count	804329	haplotype1	phased_hprc	NA20762	gap_statistics	NA
total_gaps	17	haplotype1	phased_hprc	NA20762	gap_statistics	NA
total_n_count	970892	haplotype2	phased_hprc	NA20762	gap_statistics	NA
total_gaps	25	haplotype2	phased_hprc	NA20762	gap_statistics	NA
total_n_count	637836	haplotype1	phased_hprc	NA20806	gap_statistics	NA
total_gaps	12	haplotype1	phased_hprc	NA20806	gap_statistics	NA
total_n_count	434917	haplotype2	phased_hprc	NA20806	gap_statistics	NA
total_gaps	9	haplotype2	phased_hprc	NA20806	gap_statistics	NA
total_n_count	2347360	haplotype1	phased_hprc	NA20809	gap_statistics	NA
total_gaps	13	haplotype1	phased_hprc	NA20809	gap_statistics	NA
total_n_count	358557	haplotype2	phased_hprc	NA20809	gap_statistics	NA
total_gaps	16	haplotype2	phased_hprc	NA20809	gap_statistics	NA
total_n_count	1256510	haplotype1	phased_hprc	NA20827	gap_statistics	NA
total_gaps	21	haplotype1	phased_hprc	NA20827	gap_statistics	NA
total_n_count	1410481	haplotype2	phased_hprc	NA20827	gap_statistics	NA
total_gaps	24	haplotype2	phased_hprc	NA20827	gap_statistics	NA
n_contigs	23	haplotype1	phased_hprc	HG002	contig_statistics	NA
n_contigs_over_10mb	23	haplotype1	phased_hprc	HG002	contig_statistics	NA
n_contigs	24	haplotype2	phased_hprc	HG002	contig_statistics	NA
n_contigs_over_10mb	23	haplotype2	phased_hprc	HG002	contig_statistics	NA
n_contigs	74	haplotype1	phased_hprc	HG00272	contig_statistics	NA
n_contigs_over_10mb	25	haplotype1	phased_hprc	HG00272	contig_statistics	NA
n_contigs	68	haplotype2	phased_hprc	HG00272	contig_statistics	NA
n_contigs_over_10mb	26	haplotype2	phased_hprc	HG00272	contig_statistics	NA
n_contigs	110	haplotype1	phased_hprc	HG005	contig_statistics	NA
n_contigs_over_10mb	29	haplotype1	phased_hprc	HG005	contig_statistics	NA
n_contigs	135	haplotype2	phased_hprc	HG005	contig_statistics	NA
n_contigs_over_10mb	29	haplotype2	phased_hprc	HG005	contig_statistics	NA
n_contigs	73	haplotype1	phased_hprc	HG00639	contig_statistics	NA
n_contigs_over_10mb	27	haplotype1	phased_hprc	HG00639	contig_statistics	NA
n_contigs	80	haplotype2	phased_hprc	HG00639	contig_statistics	NA
n_contigs_over_10mb	27	haplotype2	phased_hprc	HG00639	contig_statistics	NA
n_contigs	68	haplotype1	phased_hprc	HG01252	contig_statistics	NA
n_contigs_over_10mb	27	haplotype1	phased_hprc	HG01252	contig_statistics	NA
n_contigs	75	haplotype2	phased_hprc	HG01252	contig_statistics	NA
n_contigs_over_10mb	29	haplotype2	phased_hprc	HG01252	contig_statistics	NA
n_contigs	85	haplotype1	phased_hprc	HG01361	contig_statistics	NA
n_contigs_over_10mb	25	haplotype1	phased_hprc	HG01361	contig_statistics	NA
n_contigs	87	haplotype2	phased_hprc	HG01361	contig_statistics	NA
n_contigs_over_10mb	25	haplotype2	phased_hprc	HG01361	contig_statistics	NA
n_contigs	75	haplotype1	phased_hprc	HG02083	contig_statistics	NA
n_contigs_over_10mb	29	haplotype1	phased_hprc	HG02083	contig_statistics	NA
n_contigs	71	haplotype2	phased_hprc	HG02083	contig_statistics	NA
n_contigs_over_10mb	30	haplotype2	phased_hprc	HG02083	contig_statistics	NA
n_contigs	83	haplotype1	phased_hprc	HG02155	contig_statistics	NA
n_contigs_over_10mb	28	haplotype1	phased_hprc	HG02155	contig_statistics	NA
n_contigs	82	haplotype2	phased_hprc	HG02155	contig_statistics	NA
n_contigs_over_10mb	29	haplotype2	phased_hprc	HG02155	contig_statistics	NA
n_contigs	87	haplotype1	phased_hprc	HG03834	contig_statistics	NA
n_contigs_over_10mb	28	haplotype1	phased_hprc	HG03834	contig_statistics	NA
n_contigs	86	haplotype2	phased_hprc	HG03834	contig_statistics	NA
n_contigs_over_10mb	28	haplotype2	phased_hprc	HG03834	contig_statistics	NA
n_contigs	93	haplotype1	phased_hprc	HG04228	contig_statistics	NA
n_contigs_over_10mb	28	haplotype1	phased_hprc	HG04228	contig_statistics	NA
n_contigs	62	haplotype2	phased_hprc	HG04228	contig_statistics	NA
n_contigs_over_10mb	28	haplotype2	phased_hprc	HG04228	contig_statistics	NA
n_contigs	23	haplotype1	phased_hprc	HG06807	contig_statistics	NA
n_contigs_over_10mb	23	haplotype1	phased_hprc	HG06807	contig_statistics	NA
n_contigs	24	haplotype2	phased_hprc	HG06807	contig_statistics	NA
n_contigs_over_10mb	23	haplotype2	phased_hprc	HG06807	contig_statistics	NA
n_contigs	86	haplotype1	phased_hprc	NA18522	contig_statistics	NA
n_contigs_over_10mb	25	haplotype1	phased_hprc	NA18522	contig_statistics	NA
n_contigs	78	haplotype2	phased_hprc	NA18522	contig_statistics	NA
n_contigs_over_10mb	25	haplotype2	phased_hprc	NA18522	contig_statistics	NA
n_contigs	76	haplotype1	phased_hprc	NA18747	contig_statistics	NA
n_contigs_over_10mb	32	haplotype1	phased_hprc	NA18747	contig_statistics	NA
n_contigs	76	haplotype2	phased_hprc	NA18747	contig_statistics	NA
n_contigs_over_10mb	30	haplotype2	phased_hprc	NA18747	contig_statistics	NA
n_contigs	50	haplotype1	phased_hprc	NA18948	contig_statistics	NA
n_contigs_over_10mb	23	haplotype1	phased_hprc	NA18948	contig_statistics	NA
n_contigs	62	haplotype2	phased_hprc	NA18948	contig_statistics	NA
n_contigs_over_10mb	23	haplotype2	phased_hprc	NA18948	contig_statistics	NA
n_contigs	74	haplotype1	phased_hprc	NA19043	contig_statistics	NA
n_contigs_over_10mb	27	haplotype1	phased_hprc	NA19043	contig_statistics	NA
n_contigs	78	haplotype2	phased_hprc	NA19043	contig_statistics	NA
n_contigs_over_10mb	27	haplotype2	phased_hprc	NA19043	contig_statistics	NA
n_contigs	38	haplotype1	phased_hprc	NA20503	contig_statistics	NA
n_contigs_over_10mb	23	haplotype1	phased_hprc	NA20503	contig_statistics	NA
n_contigs	43	haplotype2	phased_hprc	NA20503	contig_statistics	NA
n_contigs_over_10mb	23	haplotype2	phased_hprc	NA20503	contig_statistics	NA
n_contigs	32	haplotype1	phased_hprc	NA20762	contig_statistics	NA
n_contigs_over_10mb	23	haplotype1	phased_hprc	NA20762	contig_statistics	NA
n_contigs	36	haplotype2	phased_hprc	NA20762	contig_statistics	NA
n_contigs_over_10mb	23	haplotype2	phased_hprc	NA20762	contig_statistics	NA
n_contigs	31	haplotype1	phased_hprc	NA20806	contig_statistics	NA
n_contigs_over_10mb	24	haplotype1	phased_hprc	NA20806	contig_statistics	NA
n_contigs	35	haplotype2	phased_hprc	NA20806	contig_statistics	NA
n_contigs_over_10mb	23	haplotype2	phased_hprc	NA20806	contig_statistics	NA
n_contigs	102	haplotype1	phased_hprc	NA20809	contig_statistics	NA
n_contigs_over_10mb	33	haplotype1	phased_hprc	NA20809	contig_statistics	NA
n_contigs	104	haplotype2	phased_hprc	NA20809	contig_statistics	NA
n_contigs_over_10mb	34	haplotype2	phased_hprc	NA20809	contig_statistics	NA
n_contigs	42	haplotype1	phased_hprc	NA20827	contig_statistics	NA
n_contigs_over_10mb	23	haplotype1	phased_hprc	NA20827	contig_statistics	NA
n_contigs	40	haplotype2	phased_hprc	NA20827	contig_statistics	NA
n_contigs_over_10mb	23	haplotype2	phased_hprc	NA20827	contig_statistics	NA
genome_completeness	94.57057422891633	haplotype1	phased_hprc	HG002	asmgene	NA
genome_completeness	98.46613876737361	haplotype2	phased_hprc	HG002	asmgene	NA
genome_completeness	98.38307768979456	haplotype1	phased_hprc	HG00272	asmgene	NA
genome_completeness	98.432914336342	haplotype2	phased_hprc	HG00272	asmgene	NA
genome_completeness	94.57888033667423	haplotype1	phased_hprc	HG005	asmgene	NA
genome_completeness	98.43014563375601	haplotype2	phased_hprc	HG005	asmgene	NA
genome_completeness	98.31386012514535	haplotype1	phased_hprc	HG00639	asmgene	NA
genome_completeness	98.43014563375601	haplotype2	phased_hprc	HG00639	asmgene	NA
genome_completeness	94.71731546597265	haplotype1	phased_hprc	HG01252	asmgene	NA
genome_completeness	98.34154715100503	haplotype2	phased_hprc	HG01252	asmgene	NA
genome_completeness	98.46060136220167	haplotype1	phased_hprc	HG01361	asmgene	NA
genome_completeness	98.39968990531037	haplotype2	phased_hprc	HG01361	asmgene	NA
genome_completeness	94.64532919873747	haplotype1	phased_hprc	HG02083	asmgene	NA
genome_completeness	98.3886150949665	haplotype2	phased_hprc	HG02083	asmgene	NA
genome_completeness	98.40522731048232	haplotype1	phased_hprc	HG02155	asmgene	NA
genome_completeness	98.5021319009912	haplotype2	phased_hprc	HG02155	asmgene	NA
genome_completeness	98.3886150949665	haplotype1	phased_hprc	HG03834	asmgene	NA
genome_completeness	98.27509828894179	haplotype2	phased_hprc	HG03834	asmgene	NA
genome_completeness	94.512431474611	haplotype1	phased_hprc	HG04228	asmgene	NA
genome_completeness	98.59349908632815	haplotype2	phased_hprc	HG04228	asmgene	NA
genome_completeness	98.29171050445761	haplotype1	phased_hprc	HG06807	asmgene	NA
genome_completeness	98.1615814829171	haplotype2	phased_hprc	HG06807	asmgene	NA
genome_completeness	94.30477878066338	haplotype1	phased_hprc	NA18522	asmgene	NA
genome_completeness	98.14220056481533	haplotype2	phased_hprc	NA18522	asmgene	NA
genome_completeness	94.58441774184617	haplotype1	phased_hprc	NA18747	asmgene	NA
genome_completeness	98.37754028462263	haplotype2	phased_hprc	NA18747	asmgene	NA
genome_completeness	94.62317957804972	haplotype1	phased_hprc	NA18948	asmgene	NA
genome_completeness	98.38307768979456	haplotype2	phased_hprc	NA18948	asmgene	NA
genome_completeness	94.27155434963176	haplotype1	phased_hprc	NA19043	asmgene	NA
genome_completeness	98.13943186222936	haplotype2	phased_hprc	NA19043	asmgene	NA
genome_completeness	97.9622348967274	haplotype1	phased_hprc	NA20503	asmgene	NA
genome_completeness	98.20864942687857	haplotype2	phased_hprc	NA20503	asmgene	NA
genome_completeness	94.01129630655075	haplotype1	phased_hprc	NA20762	asmgene	NA
genome_completeness	97.91516695276593	haplotype2	phased_hprc	NA20762	asmgene	NA
genome_completeness	94.8086826513096	haplotype1	phased_hprc	NA20806	asmgene	NA
genome_completeness	98.59903649150009	haplotype2	phased_hprc	NA20806	asmgene	NA
genome_completeness	94.71454676338668	haplotype1	phased_hprc	NA20809	asmgene	NA
genome_completeness	98.37754028462263	haplotype2	phased_hprc	NA20809	asmgene	NA
genome_completeness	94.64809790132344	haplotype1	phased_hprc	NA20827	asmgene	NA
genome_completeness	98.50766930616314	haplotype2	phased_hprc	NA20827	asmgene	NA
MMC	0.19209809264305178	haplotype1	phased_hprc	HG002	asmgene	NA
MMC	0.2132152588555858	haplotype2	phased_hprc	HG002	asmgene	NA
MMC	0.21525885558583102	haplotype1	phased_hprc	HG00272	asmgene	NA
MMC	0.23092643051771122	haplotype2	phased_hprc	HG00272	asmgene	NA
MMC	0.21185286103542234	haplotype1	phased_hprc	HG005	asmgene	NA
MMC	0.22411444141689374	haplotype2	phased_hprc	HG005	asmgene	NA
MMC	0.24863760217983655	haplotype1	phased_hprc	HG00639	asmgene	NA
MMC	0.2220708446866485	haplotype2	phased_hprc	HG00639	asmgene	NA
MMC	0.1791553133514986	haplotype1	phased_hprc	HG01252	asmgene	NA
MMC	0.22138964577656672	haplotype2	phased_hprc	HG01252	asmgene	NA
MMC	0.21389645776566757	haplotype1	phased_hprc	HG01361	asmgene	NA
MMC	0.2506811989100818	haplotype2	phased_hprc	HG01361	asmgene	NA
MMC	0.21049046321525888	haplotype1	phased_hprc	HG02083	asmgene	NA
MMC	0.23501362397820158	haplotype2	phased_hprc	HG02083	asmgene	NA
MMC	0.252724795640327	haplotype1	phased_hprc	HG02155	asmgene	NA
MMC	0.21389645776566757	haplotype2	phased_hprc	HG02155	asmgene	NA
MMC	0.20640326975476841	haplotype1	phased_hprc	HG03834	asmgene	NA
MMC	0.21457765667574935	haplotype2	phased_hprc	HG03834	asmgene	NA
MMC	0.21730245231607626	haplotype1	phased_hprc	HG04228	asmgene	NA
MMC	0.24318801089918252	haplotype2	phased_hprc	HG04228	asmgene	NA
MMC	0.24931880108991822	haplotype1	phased_hprc	HG06807	asmgene	NA
MMC	0.2227520435967303	haplotype2	phased_hprc	HG06807	asmgene	NA
MMC	0.18392370572207084	haplotype1	phased_hprc	NA18522	asmgene	NA
MMC	0.21662125340599458	haplotype2	phased_hprc	NA18522	asmgene	NA
MMC	0.2193460490463215	haplotype1	phased_hprc	NA18747	asmgene	NA
MMC	0.2282016348773842	haplotype2	phased_hprc	NA18747	asmgene	NA
MMC	0.20504087193460485	haplotype1	phased_hprc	NA18948	asmgene	NA
MMC	0.21525885558583102	haplotype2	phased_hprc	NA18948	asmgene	NA
MMC	0.18119891008174382	haplotype1	phased_hprc	NA19043	asmgene	NA
MMC	0.20912806539509532	haplotype2	phased_hprc	NA19043	asmgene	NA
MMC	0.22479564032697552	haplotype1	phased_hprc	NA20503	asmgene	NA
MMC	0.20572207084468663	haplotype2	phased_hprc	NA20503	asmgene	NA
MMC	0.21185286103542234	haplotype1	phased_hprc	NA20762	asmgene	NA
MMC	0.2254768392370572	haplotype2	phased_hprc	NA20762	asmgene	NA
MMC	0.1818801089918256	haplotype1	phased_hprc	NA20806	asmgene	NA
MMC	0.2009536784741145	haplotype2	phased_hprc	NA20806	asmgene	NA
MMC	0.1791553133514986	haplotype1	phased_hprc	NA20809	asmgene	NA
MMC	0.2227520435967303	haplotype2	phased_hprc	NA20809	asmgene	NA
MMC	0.18119891008174382	haplotype1	phased_hprc	NA20827	asmgene	NA
MMC	0.2316076294277929	haplotype2	phased_hprc	NA20827	asmgene	NA
MSC	0.0542942577108367	haplotype1	phased_hprc	HG002	asmgene	NA
MSC	0.015338612326263913	haplotype2	phased_hprc	HG002	asmgene	NA
MSC	0.01616922310205438	haplotype1	phased_hprc	HG00272	asmgene	NA
MSC	0.015670856636580098	haplotype2	phased_hprc	HG00272	asmgene	NA
MSC	0.05421119663325766	haplotype1	phased_hprc	HG005	asmgene	NA
MSC	0.015698543662439782	haplotype2	phased_hprc	HG005	asmgene	NA
MSC	0.016861398748546433	haplotype1	phased_hprc	HG00639	asmgene	NA
MSC	0.015698543662439782	haplotype2	phased_hprc	HG00639	asmgene	NA
MSC	0.05282684534027355	haplotype1	phased_hprc	HG01252	asmgene	NA
MSC	0.01658452848994961	haplotype2	phased_hprc	HG01252	asmgene	NA
MSC	0.015393986377983277	haplotype1	phased_hprc	HG01361	asmgene	NA
MSC	0.016003100946896283	haplotype2	phased_hprc	HG01361	asmgene	NA
MSC	0.05354670801262528	haplotype1	phased_hprc	HG02083	asmgene	NA
MSC	0.016113849050335013	haplotype2	phased_hprc	HG02083	asmgene	NA
MSC	0.01594772689517692	haplotype1	phased_hprc	HG02155	asmgene	NA
MSC	0.014978680990088044	haplotype2	phased_hprc	HG02155	asmgene	NA
MSC	0.016113849050335013	haplotype1	phased_hprc	HG03834	asmgene	NA
MSC	0.017249017110581983	haplotype2	phased_hprc	HG03834	asmgene	NA
MSC	0.05487568525389003	haplotype1	phased_hprc	HG04228	asmgene	NA
MSC	0.014065009136718534	haplotype2	phased_hprc	HG04228	asmgene	NA
MSC	0.017082894955423887	haplotype1	phased_hprc	HG06807	asmgene	NA
MSC	0.01838418517082895	haplotype2	phased_hprc	HG06807	asmgene	NA
MSC	0.056952212193366186	haplotype1	phased_hprc	NA18522	asmgene	NA
MSC	0.018577994351846726	haplotype2	phased_hprc	NA18522	asmgene	NA
MSC	0.05415582258153829	haplotype1	phased_hprc	NA18747	asmgene	NA
MSC	0.01622459715377374	haplotype2	phased_hprc	NA18747	asmgene	NA
MSC	0.05376820421950274	haplotype1	phased_hprc	NA18948	asmgene	NA
MSC	0.01616922310205438	haplotype2	phased_hprc	NA18948	asmgene	NA
MSC	0.05728445650368237	haplotype1	phased_hprc	NA19043	asmgene	NA
MSC	0.018605681377706407	haplotype2	phased_hprc	NA19043	asmgene	NA
MSC	0.020377651032726065	haplotype1	phased_hprc	NA20503	asmgene	NA
MSC	0.017913505731214353	haplotype2	phased_hprc	NA20503	asmgene	NA
MSC	0.059887036934492495	haplotype1	phased_hprc	NA20762	asmgene	NA
MSC	0.02084833047234066	haplotype2	phased_hprc	NA20762	asmgene	NA
MSC	0.05191317348690404	haplotype1	phased_hprc	NA20806	asmgene	NA
MSC	0.014009635084999169	haplotype2	phased_hprc	NA20806	asmgene	NA
MSC	0.05285453236613323	haplotype1	phased_hprc	NA20809	asmgene	NA
MSC	0.01622459715377374	haplotype2	phased_hprc	NA20809	asmgene	NA
MSC	0.0535190209867656	haplotype1	phased_hprc	NA20827	asmgene	NA
MSC	0.01492330693836868	haplotype2	phased_hprc	NA20827	asmgene	NA
