n_UL	n_DX	sample	asm_name	metric	value	haplotype	asm_method	source	chromosome
2	2	TUE_02	TUE_02_02UL_02DX	singletons	0	both	phased_verkko	whatshap_stats	ALL
2	2	TUE_02	TUE_02_02UL_02DX	Phase Blocks	23	both	phased_verkko	whatshap_stats	ALL
2	2	TUE_02	TUE_02_02UL_02DX	Quality Value	57.2533	assembly	unphased_verkko	merqury	NA
2	2	TUE_02	TUE_02_02UL_02DX	Error Rate	1.8822e-6	assembly	unphased_verkko	merqury	NA
2	2	TUE_02	TUE_02_02UL_02DX	Quality Value	63.0583	haplotype1	phased_verkko	merqury	NA
2	2	TUE_02	TUE_02_02UL_02DX	Error Rate	4.94507e-7	haplotype1	phased_verkko	merqury	NA
2	2	TUE_02	TUE_02_02UL_02DX	Quality Value	61.9813	haplotype2	phased_verkko	merqury	NA
2	2	TUE_02	TUE_02_02UL_02DX	Error Rate	6.33685e-7	haplotype2	phased_verkko	merqury	NA
2	2	TUE_02	TUE_02_02UL_02DX	Quality Value	62.4751	both	phased_verkko	merqury	NA
2	2	TUE_02	TUE_02_02UL_02DX	Error Rate	5.65572e-7	both	phased_verkko	merqury	NA
2	2	TUE_02	TUE_02_02UL_02DX	Number of T2T chromosomes	0	both	unphased_verkko	t2t_alignment	NA
2	2	TUE_02	TUE_02_02UL_02DX	Number of T2T chromosomes	37	both	phased_verkko	t2t_alignment	NA
2	2	TUE_02	TUE_02_02UL_02DX	Number of T2T chromosomes	18	haplotype1	phased_verkko	t2t_alignment	NA
2	2	TUE_02	TUE_02_02UL_02DX	Number of T2T chromosomes	19	haplotype2	phased_verkko	t2t_alignment	NA
2	2	TUE_02	TUE_02_02UL_02DX	Number of Y Chromosomes	1	both	unphased_verkko	sex_determination	NA
2	2	TUE_02	TUE_02_02UL_02DX	Number of Y Chromosomes	1	both	phased_verkko	sex_determination	NA
3	2	TUE_02	TUE_02_03UL_02DX	Assembly Length	6296562967	both	unphased_verkko	asmstat	NA
3	2	TUE_02	TUE_02_03UL_02DX	% of Ref covered by Assembly	0.962	both	unphased_verkko	asmstat	NA
3	2	TUE_02	TUE_02_03UL_02DX	% of Ref duplicated in Assembly	0.9168	both	unphased_verkko	asmstat	NA
3	2	TUE_02	TUE_02_03UL_02DX	% of Assembly covered by Ref	0.9682	both	unphased_verkko	asmstat	NA
3	2	TUE_02	TUE_02_03UL_02DX	NG75	12944885	both	unphased_verkko	asmstat	NA
3	2	TUE_02	TUE_02_03UL_02DX	NG50	17032635	both	unphased_verkko	asmstat	NA
3	2	TUE_02	TUE_02_03UL_02DX	NGA50	4344083	both	unphased_verkko	asmstat	NA
3	2	TUE_02	TUE_02_03UL_02DX	Average Ungapped Alignment length	5047501	both	unphased_verkko	asmstat	NA
3	2	TUE_02	TUE_02_03UL_02DX	Number of Breaks in Assembly	26741	both	unphased_verkko	asmstat	NA
3	2	TUE_02	TUE_02_03UL_02DX	Assembly Length	6079793131	both	phased_verkko	asmstat	NA
3	2	TUE_02	TUE_02_03UL_02DX	% of Ref covered by Assembly	0.9618	both	phased_verkko	asmstat	NA
3	2	TUE_02	TUE_02_03UL_02DX	% of Ref duplicated in Assembly	0.9188	both	phased_verkko	asmstat	NA
3	2	TUE_02	TUE_02_03UL_02DX	% of Assembly covered by Ref	0.9672	both	phased_verkko	asmstat	NA
3	2	TUE_02	TUE_02_03UL_02DX	NG75	172015555	both	phased_verkko	asmstat	NA
3	2	TUE_02	TUE_02_03UL_02DX	NG50	192038219	both	phased_verkko	asmstat	NA
3	2	TUE_02	TUE_02_03UL_02DX	NGA50	6368757	both	phased_verkko	asmstat	NA
3	2	TUE_02	TUE_02_03UL_02DX	Average Ungapped Alignment length	7199459	both	phased_verkko	asmstat	NA
3	2	TUE_02	TUE_02_03UL_02DX	Number of Breaks in Assembly	27329	both	phased_verkko	asmstat	NA
3	2	TUE_02	TUE_02_03UL_02DX	Assembly Length	2925767487	haplotype1	phased_verkko	asmstat	NA
3	2	TUE_02	TUE_02_03UL_02DX	% of Ref covered by Assembly	0.8994	haplotype1	phased_verkko	asmstat	NA
3	2	TUE_02	TUE_02_03UL_02DX	% of Ref duplicated in Assembly	0.0087	haplotype1	phased_verkko	asmstat	NA
3	2	TUE_02	TUE_02_03UL_02DX	% of Assembly covered by Ref	0.9663	haplotype1	phased_verkko	asmstat	NA
3	2	TUE_02	TUE_02_03UL_02DX	NG75	95089159	haplotype1	phased_verkko	asmstat	NA
3	2	TUE_02	TUE_02_03UL_02DX	NG50	138998309	haplotype1	phased_verkko	asmstat	NA
3	2	TUE_02	TUE_02_03UL_02DX	NGA50	3291037	haplotype1	phased_verkko	asmstat	NA
3	2	TUE_02	TUE_02_03UL_02DX	Average Ungapped Alignment length	4224704	haplotype1	phased_verkko	asmstat	NA
3	2	TUE_02	TUE_02_03UL_02DX	Number of Breaks in Assembly	13053	haplotype1	phased_verkko	asmstat	NA
3	2	TUE_02	TUE_02_03UL_02DX	Assembly Length	3044091962	haplotype2	phased_verkko	asmstat	NA
3	2	TUE_02	TUE_02_03UL_02DX	% of Ref covered by Assembly	0.937	haplotype2	phased_verkko	asmstat	NA
3	2	TUE_02	TUE_02_03UL_02DX	% of Ref duplicated in Assembly	0.00939999999999999	haplotype2	phased_verkko	asmstat	NA
3	2	TUE_02	TUE_02_03UL_02DX	% of Assembly covered by Ref	0.9712	haplotype2	phased_verkko	asmstat	NA
3	2	TUE_02	TUE_02_03UL_02DX	NG75	104169719	haplotype2	phased_verkko	asmstat	NA
3	2	TUE_02	TUE_02_03UL_02DX	NG50	145925812	haplotype2	phased_verkko	asmstat	NA
3	2	TUE_02	TUE_02_03UL_02DX	NGA50	3555622	haplotype2	phased_verkko	asmstat	NA
3	2	TUE_02	TUE_02_03UL_02DX	Average Ungapped Alignment length	4444681	haplotype2	phased_verkko	asmstat	NA
3	2	TUE_02	TUE_02_03UL_02DX	Number of Breaks in Assembly	12430	haplotype2	phased_verkko	asmstat	NA
3	2	TUE_02	TUE_02_03UL_02DX	Variants	5092026	both	phased_verkko	whatshap_stats	ALL
3	2	TUE_02	TUE_02_03UL_02DX	Variants Phased	3508437	both	phased_verkko	whatshap_stats	ALL
3	2	TUE_02	TUE_02_03UL_02DX	Variants Unphased	52168	both	phased_verkko	whatshap_stats	ALL
3	2	TUE_02	TUE_02_03UL_02DX	singletons	0	both	phased_verkko	whatshap_stats	ALL
3	2	TUE_02	TUE_02_03UL_02DX	Phase Blocks	23	both	phased_verkko	whatshap_stats	ALL
3	2	TUE_02	TUE_02_03UL_02DX	Quality Value	56.9958	assembly	unphased_verkko	merqury	NA
3	2	TUE_02	TUE_02_03UL_02DX	Error Rate	1.99718e-6	assembly	unphased_verkko	merqury	NA
3	2	TUE_02	TUE_02_03UL_02DX	Quality Value	63.9007	haplotype1	phased_verkko	merqury	NA
3	2	TUE_02	TUE_02_03UL_02DX	Error Rate	4.07313e-7	haplotype1	phased_verkko	merqury	NA
3	2	TUE_02	TUE_02_03UL_02DX	Quality Value	63.2065	haplotype2	phased_verkko	merqury	NA
3	2	TUE_02	TUE_02_03UL_02DX	Error Rate	4.77911e-7	haplotype2	phased_verkko	merqury	NA
3	2	TUE_02	TUE_02_03UL_02DX	Quality Value	63.5329	both	phased_verkko	merqury	NA
3	2	TUE_02	TUE_02_03UL_02DX	Error Rate	4.43311e-7	both	phased_verkko	merqury	NA
3	2	TUE_02	TUE_02_03UL_02DX	Number of T2T chromosomes	0	both	unphased_verkko	t2t_alignment	NA
3	2	TUE_02	TUE_02_03UL_02DX	Number of T2T chromosomes	33	both	phased_verkko	t2t_alignment	NA
3	2	TUE_02	TUE_02_03UL_02DX	Number of T2T chromosomes	14	haplotype1	phased_verkko	t2t_alignment	NA
3	2	TUE_02	TUE_02_03UL_02DX	Number of T2T chromosomes	19	haplotype2	phased_verkko	t2t_alignment	NA
3	2	TUE_02	TUE_02_03UL_02DX	Number of Y Chromosomes	1	both	unphased_verkko	sex_determination	NA
3	2	TUE_02	TUE_02_03UL_02DX	Number of Y Chromosomes	1	both	phased_verkko	sex_determination	NA
4	2	TUE_02	TUE_02_04UL_02DX	Assembly Length	6266104028	both	unphased_verkko	asmstat	NA
4	2	TUE_02	TUE_02_04UL_02DX	% of Ref covered by Assembly	0.9621	both	unphased_verkko	asmstat	NA
4	2	TUE_02	TUE_02_04UL_02DX	% of Ref duplicated in Assembly	0.9175	both	unphased_verkko	asmstat	NA
4	2	TUE_02	TUE_02_04UL_02DX	% of Assembly covered by Ref	0.9693	both	unphased_verkko	asmstat	NA
4	2	TUE_02	TUE_02_04UL_02DX	NG75	17533283	both	unphased_verkko	asmstat	NA
4	2	TUE_02	TUE_02_04UL_02DX	NG50	21563029	both	unphased_verkko	asmstat	NA
4	2	TUE_02	TUE_02_04UL_02DX	NGA50	4803570	both	unphased_verkko	asmstat	NA
4	2	TUE_02	TUE_02_04UL_02DX	Average Ungapped Alignment length	5534269	both	unphased_verkko	asmstat	NA
4	2	TUE_02	TUE_02_04UL_02DX	Number of Breaks in Assembly	27131	both	unphased_verkko	asmstat	NA
4	2	TUE_02	TUE_02_04UL_02DX	Assembly Length	6113198078	both	phased_verkko	asmstat	NA
4	2	TUE_02	TUE_02_04UL_02DX	% of Ref covered by Assembly	0.9619	both	phased_verkko	asmstat	NA
4	2	TUE_02	TUE_02_04UL_02DX	% of Ref duplicated in Assembly	0.9191	both	phased_verkko	asmstat	NA
4	2	TUE_02	TUE_02_04UL_02DX	% of Assembly covered by Ref	0.9682	both	phased_verkko	asmstat	NA
4	2	TUE_02	TUE_02_04UL_02DX	NG75	172015248	both	phased_verkko	asmstat	NA
4	2	TUE_02	TUE_02_04UL_02DX	NG50	192038352	both	phased_verkko	asmstat	NA
4	2	TUE_02	TUE_02_04UL_02DX	NGA50	6368750	both	phased_verkko	asmstat	NA
4	2	TUE_02	TUE_02_04UL_02DX	Average Ungapped Alignment length	7134716	both	phased_verkko	asmstat	NA
4	2	TUE_02	TUE_02_04UL_02DX	Number of Breaks in Assembly	27144	both	phased_verkko	asmstat	NA
4	2	TUE_02	TUE_02_04UL_02DX	Assembly Length	2932012288	haplotype1	phased_verkko	asmstat	NA
4	2	TUE_02	TUE_02_04UL_02DX	% of Ref covered by Assembly	0.9015	haplotype1	phased_verkko	asmstat	NA
4	2	TUE_02	TUE_02_04UL_02DX	% of Ref duplicated in Assembly	0.0098	haplotype1	phased_verkko	asmstat	NA
4	2	TUE_02	TUE_02_04UL_02DX	% of Assembly covered by Ref	0.9678	haplotype1	phased_verkko	asmstat	NA
4	2	TUE_02	TUE_02_04UL_02DX	NG75	94781850	haplotype1	phased_verkko	asmstat	NA
4	2	TUE_02	TUE_02_04UL_02DX	NG50	136553014	haplotype1	phased_verkko	asmstat	NA
4	2	TUE_02	TUE_02_04UL_02DX	NGA50	3238205	haplotype1	phased_verkko	asmstat	NA
4	2	TUE_02	TUE_02_04UL_02DX	Average Ungapped Alignment length	4163205	haplotype1	phased_verkko	asmstat	NA
4	2	TUE_02	TUE_02_04UL_02DX	Number of Breaks in Assembly	12962	haplotype1	phased_verkko	asmstat	NA
4	2	TUE_02	TUE_02_04UL_02DX	Assembly Length	3044735610	haplotype2	phased_verkko	asmstat	NA
4	2	TUE_02	TUE_02_04UL_02DX	% of Ref covered by Assembly	0.9353	haplotype2	phased_verkko	asmstat	NA
4	2	TUE_02	TUE_02_04UL_02DX	% of Ref duplicated in Assembly	0.0093	haplotype2	phased_verkko	asmstat	NA
4	2	TUE_02	TUE_02_04UL_02DX	% of Assembly covered by Ref	0.9693	haplotype2	phased_verkko	asmstat	NA
4	2	TUE_02	TUE_02_04UL_02DX	NG75	106371707	haplotype2	phased_verkko	asmstat	NA
4	2	TUE_02	TUE_02_04UL_02DX	NG50	146074281	haplotype2	phased_verkko	asmstat	NA
4	2	TUE_02	TUE_02_04UL_02DX	NGA50	3575317	haplotype2	phased_verkko	asmstat	NA
4	2	TUE_02	TUE_02_04UL_02DX	Average Ungapped Alignment length	4439584	haplotype2	phased_verkko	asmstat	NA
4	2	TUE_02	TUE_02_04UL_02DX	Number of Breaks in Assembly	12666	haplotype2	phased_verkko	asmstat	NA
4	2	TUE_02	TUE_02_04UL_02DX	Variants	5082529	both	phased_verkko	whatshap_stats	ALL
4	2	TUE_02	TUE_02_04UL_02DX	Variants Phased	3509298	both	phased_verkko	whatshap_stats	ALL
4	2	TUE_02	TUE_02_04UL_02DX	Variants Unphased	56700	both	phased_verkko	whatshap_stats	ALL
4	2	TUE_02	TUE_02_04UL_02DX	singletons	0	both	phased_verkko	whatshap_stats	ALL
4	2	TUE_02	TUE_02_04UL_02DX	Phase Blocks	23	both	phased_verkko	whatshap_stats	ALL
4	2	TUE_02	TUE_02_04UL_02DX	Quality Value	56.8648	assembly	unphased_verkko	merqury	NA
4	2	TUE_02	TUE_02_04UL_02DX	Error Rate	2.05833e-6	assembly	unphased_verkko	merqury	NA
4	2	TUE_02	TUE_02_04UL_02DX	Quality Value	62.8695	haplotype1	phased_verkko	merqury	NA
4	2	TUE_02	TUE_02_04UL_02DX	Error Rate	5.16473e-7	haplotype1	phased_verkko	merqury	NA
4	2	TUE_02	TUE_02_04UL_02DX	Quality Value	62.7733	haplotype2	phased_verkko	merqury	NA
4	2	TUE_02	TUE_02_04UL_02DX	Error Rate	5.28045e-7	haplotype2	phased_verkko	merqury	NA
4	2	TUE_02	TUE_02_04UL_02DX	Quality Value	62.8202	both	phased_verkko	merqury	NA
4	2	TUE_02	TUE_02_04UL_02DX	Error Rate	5.22368e-7	both	phased_verkko	merqury	NA
4	2	TUE_02	TUE_02_04UL_02DX	Number of T2T chromosomes	0	both	unphased_verkko	t2t_alignment	NA
4	2	TUE_02	TUE_02_04UL_02DX	Number of T2T chromosomes	36	both	phased_verkko	t2t_alignment	NA
4	2	TUE_02	TUE_02_04UL_02DX	Number of T2T chromosomes	19	haplotype1	phased_verkko	t2t_alignment	NA
4	2	TUE_02	TUE_02_04UL_02DX	Number of T2T chromosomes	17	haplotype2	phased_verkko	t2t_alignment	NA
4	2	TUE_02	TUE_02_04UL_02DX	Number of Y Chromosomes	1	both	unphased_verkko	sex_determination	NA
4	2	TUE_02	TUE_02_04UL_02DX	Number of Y Chromosomes	1	both	phased_verkko	sex_determination	NA
5	2	TUE_02	TUE_02_05UL_02DX	Assembly Length	6252796519	both	unphased_verkko	asmstat	NA
5	2	TUE_02	TUE_02_05UL_02DX	% of Ref covered by Assembly	0.9622	both	unphased_verkko	asmstat	NA
5	2	TUE_02	TUE_02_05UL_02DX	% of Ref duplicated in Assembly	0.9182	both	unphased_verkko	asmstat	NA
5	2	TUE_02	TUE_02_05UL_02DX	% of Assembly covered by Ref	0.9689	both	unphased_verkko	asmstat	NA
5	2	TUE_02	TUE_02_05UL_02DX	NG75	27367193	both	unphased_verkko	asmstat	NA
5	2	TUE_02	TUE_02_05UL_02DX	NG50	33284458	both	unphased_verkko	asmstat	NA
5	2	TUE_02	TUE_02_05UL_02DX	NGA50	5272293	both	unphased_verkko	asmstat	NA
5	2	TUE_02	TUE_02_05UL_02DX	Average Ungapped Alignment length	6044898	both	unphased_verkko	asmstat	NA
5	2	TUE_02	TUE_02_05UL_02DX	Number of Breaks in Assembly	27135	both	unphased_verkko	asmstat	NA
5	2	TUE_02	TUE_02_05UL_02DX	Assembly Length	6140381508	both	phased_verkko	asmstat	NA
5	2	TUE_02	TUE_02_05UL_02DX	% of Ref covered by Assembly	0.962	both	phased_verkko	asmstat	NA
5	2	TUE_02	TUE_02_05UL_02DX	% of Ref duplicated in Assembly	0.9192	both	phased_verkko	asmstat	NA
5	2	TUE_02	TUE_02_05UL_02DX	% of Assembly covered by Ref	0.9679	both	phased_verkko	asmstat	NA
5	2	TUE_02	TUE_02_05UL_02DX	NG75	172015412	both	phased_verkko	asmstat	NA
5	2	TUE_02	TUE_02_05UL_02DX	NG50	192173754	both	phased_verkko	asmstat	NA
5	2	TUE_02	TUE_02_05UL_02DX	NGA50	6395882	both	phased_verkko	asmstat	NA
5	2	TUE_02	TUE_02_05UL_02DX	Average Ungapped Alignment length	7193603	both	phased_verkko	asmstat	NA
5	2	TUE_02	TUE_02_05UL_02DX	Number of Breaks in Assembly	27300	both	phased_verkko	asmstat	NA
5	2	TUE_02	TUE_02_05UL_02DX	Assembly Length	2941923782	haplotype1	phased_verkko	asmstat	NA
5	2	TUE_02	TUE_02_05UL_02DX	% of Ref covered by Assembly	0.901	haplotype1	phased_verkko	asmstat	NA
5	2	TUE_02	TUE_02_05UL_02DX	% of Ref duplicated in Assembly	0.0101	haplotype1	phased_verkko	asmstat	NA
5	2	TUE_02	TUE_02_05UL_02DX	% of Assembly covered by Ref	0.9649	haplotype1	phased_verkko	asmstat	NA
5	2	TUE_02	TUE_02_05UL_02DX	NG75	95929432	haplotype1	phased_verkko	asmstat	NA
5	2	TUE_02	TUE_02_05UL_02DX	NG50	138703562	haplotype1	phased_verkko	asmstat	NA
5	2	TUE_02	TUE_02_05UL_02DX	NGA50	3202388	haplotype1	phased_verkko	asmstat	NA
5	2	TUE_02	TUE_02_05UL_02DX	Average Ungapped Alignment length	4181528	haplotype1	phased_verkko	asmstat	NA
5	2	TUE_02	TUE_02_05UL_02DX	Number of Breaks in Assembly	12759	haplotype1	phased_verkko	asmstat	NA
5	2	TUE_02	TUE_02_05UL_02DX	Assembly Length	3038582854	haplotype2	phased_verkko	asmstat	NA
5	2	TUE_02	TUE_02_05UL_02DX	% of Ref covered by Assembly	0.9355	haplotype2	phased_verkko	asmstat	NA
5	2	TUE_02	TUE_02_05UL_02DX	% of Ref duplicated in Assembly	0.0096	haplotype2	phased_verkko	asmstat	NA
5	2	TUE_02	TUE_02_05UL_02DX	% of Assembly covered by Ref	0.9712	haplotype2	phased_verkko	asmstat	NA
5	2	TUE_02	TUE_02_05UL_02DX	NG75	107349773	haplotype2	phased_verkko	asmstat	NA
5	2	TUE_02	TUE_02_05UL_02DX	NG50	145736393	haplotype2	phased_verkko	asmstat	NA
5	2	TUE_02	TUE_02_05UL_02DX	NGA50	3667514	haplotype2	phased_verkko	asmstat	NA
5	2	TUE_02	TUE_02_05UL_02DX	Average Ungapped Alignment length	4482213	haplotype2	phased_verkko	asmstat	NA
5	2	TUE_02	TUE_02_05UL_02DX	Number of Breaks in Assembly	12854	haplotype2	phased_verkko	asmstat	NA
5	2	TUE_02	TUE_02_05UL_02DX	Variants	5088818	both	phased_verkko	whatshap_stats	ALL
5	2	TUE_02	TUE_02_05UL_02DX	Variants Phased	3506073	both	phased_verkko	whatshap_stats	ALL
5	2	TUE_02	TUE_02_05UL_02DX	Variants Unphased	67978	both	phased_verkko	whatshap_stats	ALL
5	2	TUE_02	TUE_02_05UL_02DX	singletons	0	both	phased_verkko	whatshap_stats	ALL
5	2	TUE_02	TUE_02_05UL_02DX	Phase Blocks	23	both	phased_verkko	whatshap_stats	ALL
5	2	TUE_02	TUE_02_05UL_02DX	Quality Value	56.3187	assembly	unphased_verkko	merqury	NA
5	2	TUE_02	TUE_02_05UL_02DX	Error Rate	2.33415e-6	assembly	unphased_verkko	merqury	NA
5	2	TUE_02	TUE_02_05UL_02DX	Quality Value	64.179	haplotype1	phased_verkko	merqury	NA
5	2	TUE_02	TUE_02_05UL_02DX	Error Rate	3.82031e-7	haplotype1	phased_verkko	merqury	NA
5	2	TUE_02	TUE_02_05UL_02DX	Quality Value	61.3497	haplotype2	phased_verkko	merqury	NA
5	2	TUE_02	TUE_02_05UL_02DX	Error Rate	7.3287e-7	haplotype2	phased_verkko	merqury	NA
5	2	TUE_02	TUE_02_05UL_02DX	Quality Value	62.5159	both	phased_verkko	merqury	NA
5	2	TUE_02	TUE_02_05UL_02DX	Error Rate	5.6029e-7	both	phased_verkko	merqury	NA
5	2	TUE_02	TUE_02_05UL_02DX	Number of T2T chromosomes	0	both	unphased_verkko	t2t_alignment	NA
5	2	TUE_02	TUE_02_05UL_02DX	Number of T2T chromosomes	34	both	phased_verkko	t2t_alignment	NA
5	2	TUE_02	TUE_02_05UL_02DX	Number of T2T chromosomes	15	haplotype1	phased_verkko	t2t_alignment	NA
5	2	TUE_02	TUE_02_05UL_02DX	Number of T2T chromosomes	19	haplotype2	phased_verkko	t2t_alignment	NA
5	2	TUE_02	TUE_02_05UL_02DX	Number of Y Chromosomes	1	both	unphased_verkko	sex_determination	NA
5	2	TUE_02	TUE_02_05UL_02DX	Number of Y Chromosomes	1	both	phased_verkko	sex_determination	NA
6	2	TUE_02	TUE_02_06UL_02DX	Assembly Length	6313339032	both	unphased_verkko	asmstat	NA
6	2	TUE_02	TUE_02_06UL_02DX	% of Ref covered by Assembly	0.9623	both	unphased_verkko	asmstat	NA
6	2	TUE_02	TUE_02_06UL_02DX	% of Ref duplicated in Assembly	0.9181	both	unphased_verkko	asmstat	NA
6	2	TUE_02	TUE_02_06UL_02DX	% of Assembly covered by Ref	0.9669	both	unphased_verkko	asmstat	NA
6	2	TUE_02	TUE_02_06UL_02DX	NG75	28361374	both	unphased_verkko	asmstat	NA
6	2	TUE_02	TUE_02_06UL_02DX	NG50	35377072	both	unphased_verkko	asmstat	NA
6	2	TUE_02	TUE_02_06UL_02DX	NGA50	5380425	both	unphased_verkko	asmstat	NA
6	2	TUE_02	TUE_02_06UL_02DX	Average Ungapped Alignment length	6180488	both	unphased_verkko	asmstat	NA
6	2	TUE_02	TUE_02_06UL_02DX	Number of Breaks in Assembly	27150	both	unphased_verkko	asmstat	NA
6	2	TUE_02	TUE_02_06UL_02DX	Assembly Length	6198561779	both	phased_verkko	asmstat	NA
6	2	TUE_02	TUE_02_06UL_02DX	% of Ref covered by Assembly	0.9618	both	phased_verkko	asmstat	NA
6	2	TUE_02	TUE_02_06UL_02DX	% of Ref duplicated in Assembly	0.9193	both	phased_verkko	asmstat	NA
6	2	TUE_02	TUE_02_06UL_02DX	% of Assembly covered by Ref	0.9666	both	phased_verkko	asmstat	NA
6	2	TUE_02	TUE_02_06UL_02DX	NG75	172015354	both	phased_verkko	asmstat	NA
6	2	TUE_02	TUE_02_06UL_02DX	NG50	192134016	both	phased_verkko	asmstat	NA
6	2	TUE_02	TUE_02_06UL_02DX	NGA50	6338167	both	phased_verkko	asmstat	NA
6	2	TUE_02	TUE_02_06UL_02DX	Average Ungapped Alignment length	7153068	both	phased_verkko	asmstat	NA
6	2	TUE_02	TUE_02_06UL_02DX	Number of Breaks in Assembly	27553	both	phased_verkko	asmstat	NA
6	2	TUE_02	TUE_02_06UL_02DX	Assembly Length	2945882632	haplotype1	phased_verkko	asmstat	NA
6	2	TUE_02	TUE_02_06UL_02DX	% of Ref covered by Assembly	0.902	haplotype1	phased_verkko	asmstat	NA
6	2	TUE_02	TUE_02_06UL_02DX	% of Ref duplicated in Assembly	0.0107	haplotype1	phased_verkko	asmstat	NA
6	2	TUE_02	TUE_02_06UL_02DX	% of Assembly covered by Ref	0.968	haplotype1	phased_verkko	asmstat	NA
6	2	TUE_02	TUE_02_06UL_02DX	NG75	101856890	haplotype1	phased_verkko	asmstat	NA
6	2	TUE_02	TUE_02_06UL_02DX	NG50	138774233	haplotype1	phased_verkko	asmstat	NA
6	2	TUE_02	TUE_02_06UL_02DX	NGA50	3287655	haplotype1	phased_verkko	asmstat	NA
6	2	TUE_02	TUE_02_06UL_02DX	Average Ungapped Alignment length	4295234	haplotype1	phased_verkko	asmstat	NA
6	2	TUE_02	TUE_02_06UL_02DX	Number of Breaks in Assembly	12197	haplotype1	phased_verkko	asmstat	NA
6	2	TUE_02	TUE_02_06UL_02DX	Assembly Length	3044443652	haplotype2	phased_verkko	asmstat	NA
6	2	TUE_02	TUE_02_06UL_02DX	% of Ref covered by Assembly	0.9346	haplotype2	phased_verkko	asmstat	NA
6	2	TUE_02	TUE_02_06UL_02DX	% of Ref duplicated in Assembly	0.0093	haplotype2	phased_verkko	asmstat	NA
6	2	TUE_02	TUE_02_06UL_02DX	% of Assembly covered by Ref	0.969	haplotype2	phased_verkko	asmstat	NA
6	2	TUE_02	TUE_02_06UL_02DX	NG75	107130993	haplotype2	phased_verkko	asmstat	NA
6	2	TUE_02	TUE_02_06UL_02DX	NG50	145735886	haplotype2	phased_verkko	asmstat	NA
6	2	TUE_02	TUE_02_06UL_02DX	NGA50	3590515	haplotype2	phased_verkko	asmstat	NA
6	2	TUE_02	TUE_02_06UL_02DX	Average Ungapped Alignment length	4326387	haplotype2	phased_verkko	asmstat	NA
6	2	TUE_02	TUE_02_06UL_02DX	Number of Breaks in Assembly	13673	haplotype2	phased_verkko	asmstat	NA
6	2	TUE_02	TUE_02_06UL_02DX	Variants	5091311	both	phased_verkko	whatshap_stats	ALL
6	2	TUE_02	TUE_02_06UL_02DX	Variants Phased	3527859	both	phased_verkko	whatshap_stats	ALL
6	2	TUE_02	TUE_02_06UL_02DX	Variants Unphased	45221	both	phased_verkko	whatshap_stats	ALL
6	2	TUE_02	TUE_02_06UL_02DX	singletons	0	both	phased_verkko	whatshap_stats	ALL
6	2	TUE_02	TUE_02_06UL_02DX	Phase Blocks	23	both	phased_verkko	whatshap_stats	ALL
6	2	TUE_02	TUE_02_06UL_02DX	Quality Value	33.1476	assembly	unphased_verkko	merqury	NA
6	2	TUE_02	TUE_02_06UL_02DX	Error Rate	4.84441e-4	assembly	unphased_verkko	merqury	NA
6	2	TUE_02	TUE_02_06UL_02DX	Quality Value	63.6907	haplotype1	phased_verkko	merqury	NA
6	2	TUE_02	TUE_02_06UL_02DX	Error Rate	4.27497e-7	haplotype1	phased_verkko	merqury	NA
6	2	TUE_02	TUE_02_06UL_02DX	Quality Value	62.084	haplotype2	phased_verkko	merqury	NA
6	2	TUE_02	TUE_02_06UL_02DX	Error Rate	6.18867e-7	haplotype2	phased_verkko	merqury	NA
6	2	TUE_02	TUE_02_06UL_02DX	Quality Value	62.8003	both	phased_verkko	merqury	NA
6	2	TUE_02	TUE_02_06UL_02DX	Error Rate	5.24769e-7	both	phased_verkko	merqury	NA
6	2	TUE_02	TUE_02_06UL_02DX	Number of T2T chromosomes	0	both	unphased_verkko	t2t_alignment	NA
6	2	TUE_02	TUE_02_06UL_02DX	Number of T2T chromosomes	33	both	phased_verkko	t2t_alignment	NA
6	2	TUE_02	TUE_02_06UL_02DX	Number of T2T chromosomes	17	haplotype1	phased_verkko	t2t_alignment	NA
6	2	TUE_02	TUE_02_06UL_02DX	Number of T2T chromosomes	16	haplotype2	phased_verkko	t2t_alignment	NA
6	2	TUE_02	TUE_02_06UL_02DX	Number of Y Chromosomes	1	both	unphased_verkko	sex_determination	NA
6	2	TUE_02	TUE_02_06UL_02DX	Number of Y Chromosomes	1	both	phased_verkko	sex_determination	NA
1	0	TUE_02	TUE_02_01UL	Genome Completeness	92.26147627221883	haplotype1	phased_verkko	asmgene	NA
1	0	TUE_02	TUE_02_01UL	Genome Completeness	93.02840688853203	haplotype2	phased_verkko	asmgene	NA
1	0	TUE_02	TUE_02_01UL	Genome Completeness	6.307104490835594	both	phased_verkko	asmgene	NA
1	0	TUE_02	TUE_02_01UL	Genome Completeness	9.801207154327482	both	unphased_verkko	asmgene	NA
1	1	TUE_02	TUE_02_01UL_01DX	Genome Completeness	93.68182069882053	haplotype1	phased_verkko	asmgene	NA
1	1	TUE_02	TUE_02_01UL_01DX	Genome Completeness	97.38357605626004	haplotype2	phased_verkko	asmgene	NA
1	1	TUE_02	TUE_02_01UL_01DX	Genome Completeness	5.850268564150839	both	phased_verkko	asmgene	NA
1	1	TUE_02	TUE_02_01UL_01DX	Genome Completeness	9.449581925909518	both	unphased_verkko	asmgene	NA
1	2	TUE_02	TUE_02_01UL_02DX	Genome Completeness	93.51569854366244	haplotype1	phased_verkko	asmgene	NA
