metric	value	haplotype	asm_method	asm_name	source	chromosome
n_contigs_over_10mb	26	haplotype2	phased_verkko	T2T09	contig_statistics	NA
n_contigs	910	both	phased_verkko	T2T09	contig_statistics	NA
n_contigs_over_10mb	51	both	phased_verkko	T2T09	contig_statistics	NA
n_contigs	160	haplotype1	phased_verkko	T2T10	contig_statistics	NA
n_contigs_over_10mb	26	haplotype1	phased_verkko	T2T10	contig_statistics	NA
n_contigs	178	haplotype2	phased_verkko	T2T10	contig_statistics	NA
n_contigs_over_10mb	27	haplotype2	phased_verkko	T2T10	contig_statistics	NA
n_contigs	2035	both	phased_verkko	T2T10	contig_statistics	NA
n_contigs_over_10mb	53	both	phased_verkko	T2T10	contig_statistics	NA
n_contigs	172	haplotype1	phased_verkko	T2T11	contig_statistics	NA
n_contigs_over_10mb	25	haplotype1	phased_verkko	T2T11	contig_statistics	NA
n_contigs	154	haplotype2	phased_verkko	T2T11	contig_statistics	NA
n_contigs_over_10mb	24	haplotype2	phased_verkko	T2T11	contig_statistics	NA
n_contigs	1166	both	phased_verkko	T2T11	contig_statistics	NA
n_contigs_over_10mb	49	both	phased_verkko	T2T11	contig_statistics	NA
n_contigs	37	haplotype1	phased_verkko	T2T12	contig_statistics	NA
n_contigs_over_10mb	23	haplotype1	phased_verkko	T2T12	contig_statistics	NA
n_contigs	90	haplotype2	phased_verkko	T2T12	contig_statistics	NA
n_contigs_over_10mb	23	haplotype2	phased_verkko	T2T12	contig_statistics	NA
n_contigs	538	both	phased_verkko	T2T12	contig_statistics	NA
n_contigs_over_10mb	46	both	phased_verkko	T2T12	contig_statistics	NA
n_contigs	60	haplotype1	phased_verkko	T2T13	contig_statistics	NA
n_contigs_over_10mb	24	haplotype1	phased_verkko	T2T13	contig_statistics	NA
n_contigs	53	haplotype2	phased_verkko	T2T13	contig_statistics	NA
n_contigs_over_10mb	24	haplotype2	phased_verkko	T2T13	contig_statistics	NA
n_contigs	708	both	phased_verkko	T2T13	contig_statistics	NA
n_contigs_over_10mb	48	both	phased_verkko	T2T13	contig_statistics	NA
n_contigs	47	haplotype1	phased_verkko	T2T15	contig_statistics	NA
n_contigs_over_10mb	23	haplotype1	phased_verkko	T2T15	contig_statistics	NA
n_contigs	36	haplotype2	phased_verkko	T2T15	contig_statistics	NA
n_contigs_over_10mb	23	haplotype2	phased_verkko	T2T15	contig_statistics	NA
n_contigs	556	both	phased_verkko	T2T15	contig_statistics	NA
n_contigs_over_10mb	46	both	phased_verkko	T2T15	contig_statistics	NA
n_contigs	73	haplotype1	phased_verkko	T2T16	contig_statistics	NA
n_contigs_over_10mb	23	haplotype1	phased_verkko	T2T16	contig_statistics	NA
n_contigs	105	haplotype2	phased_verkko	T2T16	contig_statistics	NA
n_contigs_over_10mb	24	haplotype2	phased_verkko	T2T16	contig_statistics	NA
n_contigs	731	both	phased_verkko	T2T16	contig_statistics	NA
n_contigs_over_10mb	47	both	phased_verkko	T2T16	contig_statistics	NA
n_contigs	60	haplotype1	phased_verkko	T2T17	contig_statistics	NA
n_contigs_over_10mb	23	haplotype1	phased_verkko	T2T17	contig_statistics	NA
n_contigs	34	haplotype2	phased_verkko	T2T17	contig_statistics	NA
n_contigs_over_10mb	23	haplotype2	phased_verkko	T2T17	contig_statistics	NA
n_contigs	567	both	phased_verkko	T2T17	contig_statistics	NA
n_contigs_over_10mb	46	both	phased_verkko	T2T17	contig_statistics	NA
n_contigs	40	haplotype1	phased_verkko	T2T18	contig_statistics	NA
n_contigs_over_10mb	23	haplotype1	phased_verkko	T2T18	contig_statistics	NA
n_contigs	37	haplotype2	phased_verkko	T2T18	contig_statistics	NA
n_contigs_over_10mb	23	haplotype2	phased_verkko	T2T18	contig_statistics	NA
n_contigs	543	both	phased_verkko	T2T18	contig_statistics	NA
n_contigs_over_10mb	46	both	phased_verkko	T2T18	contig_statistics	NA
n_contigs	29	haplotype1	phased_verkko	T2T19	contig_statistics	NA
n_contigs_over_10mb	23	haplotype1	phased_verkko	T2T19	contig_statistics	NA
n_contigs	32	haplotype2	phased_verkko	T2T19	contig_statistics	NA
n_contigs_over_10mb	23	haplotype2	phased_verkko	T2T19	contig_statistics	NA
n_contigs	520	both	phased_verkko	T2T19	contig_statistics	NA
n_contigs_over_10mb	46	both	phased_verkko	T2T19	contig_statistics	NA
n_contigs	72	haplotype1	phased_verkko	T2T_HG002	contig_statistics	NA
n_contigs_over_10mb	23	haplotype1	phased_verkko	T2T_HG002	contig_statistics	NA
n_contigs	122	haplotype2	phased_verkko	T2T_HG002	contig_statistics	NA
n_contigs_over_10mb	23	haplotype2	phased_verkko	T2T_HG002	contig_statistics	NA
n_contigs	987	both	phased_verkko	T2T_HG002	contig_statistics	NA
n_contigs_over_10mb	46	both	phased_verkko	T2T_HG002	contig_statistics	NA
n_t2t_contig	9	haplotype1	phased_verkko	T2T00	t2t_scaffold	NA
n_t2t_scaffold	11	haplotype1	phased_verkko	T2T00	t2t_scaffold	NA
n_t2t_contig	8	haplotype2	phased_verkko	T2T00	t2t_scaffold	NA
n_t2t_scaffold	12	haplotype2	phased_verkko	T2T00	t2t_scaffold	NA
n_t2t_contig	17	both	phased_verkko	T2T00	t2t_scaffold	NA
n_t2t_scaffold	23	both	phased_verkko	T2T00	t2t_scaffold	NA
n_t2t_contig	8	haplotype1	phased_verkko	T2T00_1	t2t_scaffold	NA
n_t2t_scaffold	10	haplotype1	phased_verkko	T2T00_1	t2t_scaffold	NA
n_t2t_contig	6	haplotype2	phased_verkko	T2T00_1	t2t_scaffold	NA
n_t2t_scaffold	12	haplotype2	phased_verkko	T2T00_1	t2t_scaffold	NA
n_t2t_contig	14	both	phased_verkko	T2T00_1	t2t_scaffold	NA
n_t2t_scaffold	22	both	phased_verkko	T2T00_1	t2t_scaffold	NA
n_t2t_contig	0	haplotype1	phased_verkko	T2T00_2	t2t_scaffold	NA
n_t2t_scaffold	9	haplotype1	phased_verkko	T2T00_2	t2t_scaffold	NA
n_t2t_contig	1	haplotype2	phased_verkko	T2T00_2	t2t_scaffold	NA
n_t2t_scaffold	9	haplotype2	phased_verkko	T2T00_2	t2t_scaffold	NA
n_t2t_contig	1	both	phased_verkko	T2T00_2	t2t_scaffold	NA
n_t2t_scaffold	18	both	phased_verkko	T2T00_2	t2t_scaffold	NA
n_t2t_contig	10	haplotype1	phased_verkko	T2T01	t2t_scaffold	NA
n_t2t_scaffold	8	haplotype1	phased_verkko	T2T01	t2t_scaffold	NA
n_t2t_contig	8	haplotype2	phased_verkko	T2T01	t2t_scaffold	NA
n_t2t_scaffold	10	haplotype2	phased_verkko	T2T01	t2t_scaffold	NA
n_t2t_contig	18	both	phased_verkko	T2T01	t2t_scaffold	NA
n_t2t_scaffold	18	both	phased_verkko	T2T01	t2t_scaffold	NA
n_t2t_contig	7	haplotype1	phased_verkko	T2T02	t2t_scaffold	NA
n_t2t_scaffold	10	haplotype1	phased_verkko	T2T02	t2t_scaffold	NA
n_t2t_contig	7	haplotype2	phased_verkko	T2T02	t2t_scaffold	NA
n_t2t_scaffold	11	haplotype2	phased_verkko	T2T02	t2t_scaffold	NA
n_t2t_contig	14	both	phased_verkko	T2T02	t2t_scaffold	NA
n_t2t_scaffold	21	both	phased_verkko	T2T02	t2t_scaffold	NA
n_t2t_contig	15	haplotype1	phased_verkko	T2T03	t2t_scaffold	NA
n_t2t_scaffold	4	haplotype1	phased_verkko	T2T03	t2t_scaffold	NA
n_t2t_contig	13	haplotype2	phased_verkko	T2T03	t2t_scaffold	NA
n_t2t_scaffold	7	haplotype2	phased_verkko	T2T03	t2t_scaffold	NA
n_t2t_contig	28	both	phased_verkko	T2T03	t2t_scaffold	NA
n_t2t_scaffold	11	both	phased_verkko	T2T03	t2t_scaffold	NA
n_t2t_contig	8	haplotype1	phased_verkko	T2T04	t2t_scaffold	NA
n_t2t_scaffold	10	haplotype1	phased_verkko	T2T04	t2t_scaffold	NA
n_t2t_contig	7	haplotype2	phased_verkko	T2T04	t2t_scaffold	NA
n_t2t_scaffold	11	haplotype2	phased_verkko	T2T04	t2t_scaffold	NA
n_t2t_contig	15	both	phased_verkko	T2T04	t2t_scaffold	NA
n_t2t_scaffold	21	both	phased_verkko	T2T04	t2t_scaffold	NA
n_t2t_contig	3	haplotype1	phased_verkko	T2T04_1	t2t_scaffold	NA
n_t2t_scaffold	15	haplotype1	phased_verkko	T2T04_1	t2t_scaffold	NA
n_t2t_contig	2	haplotype2	phased_verkko	T2T04_1	t2t_scaffold	NA
n_t2t_scaffold	16	haplotype2	phased_verkko	T2T04_1	t2t_scaffold	NA
n_t2t_contig	5	both	phased_verkko	T2T04_1	t2t_scaffold	NA
n_t2t_scaffold	31	both	phased_verkko	T2T04_1	t2t_scaffold	NA
n_t2t_contig	1	haplotype1	phased_verkko	T2T04_2	t2t_scaffold	NA
n_t2t_scaffold	13	haplotype1	phased_verkko	T2T04_2	t2t_scaffold	NA
n_t2t_contig	2	haplotype2	phased_verkko	T2T04_2	t2t_scaffold	NA
n_t2t_scaffold	12	haplotype2	phased_verkko	T2T04_2	t2t_scaffold	NA
n_t2t_contig	3	both	phased_verkko	T2T04_2	t2t_scaffold	NA
n_t2t_scaffold	25	both	phased_verkko	T2T04_2	t2t_scaffold	NA
n_t2t_contig	14	haplotype1	phased_verkko	T2T05	t2t_scaffold	NA
n_t2t_scaffold	5	haplotype1	phased_verkko	T2T05	t2t_scaffold	NA
n_t2t_contig	15	haplotype2	phased_verkko	T2T05	t2t_scaffold	NA
n_t2t_scaffold	6	haplotype2	phased_verkko	T2T05	t2t_scaffold	NA
n_t2t_contig	29	both	phased_verkko	T2T05	t2t_scaffold	NA
n_t2t_scaffold	11	both	phased_verkko	T2T05	t2t_scaffold	NA
n_t2t_contig	11	haplotype1	phased_verkko	T2T06	t2t_scaffold	NA
n_t2t_scaffold	7	haplotype1	phased_verkko	T2T06	t2t_scaffold	NA
n_t2t_contig	7	haplotype2	phased_verkko	T2T06	t2t_scaffold	NA
n_t2t_scaffold	13	haplotype2	phased_verkko	T2T06	t2t_scaffold	NA
n_t2t_contig	18	both	phased_verkko	T2T06	t2t_scaffold	NA
n_t2t_scaffold	20	both	phased_verkko	T2T06	t2t_scaffold	NA
n_t2t_contig	1	haplotype1	phased_verkko	T2T07	t2t_scaffold	NA
n_t2t_scaffold	15	haplotype1	phased_verkko	T2T07	t2t_scaffold	NA
n_t2t_contig	2	haplotype2	phased_verkko	T2T07	t2t_scaffold	NA
n_t2t_scaffold	12	haplotype2	phased_verkko	T2T07	t2t_scaffold	NA
n_t2t_contig	3	both	phased_verkko	T2T07	t2t_scaffold	NA
n_t2t_scaffold	27	both	phased_verkko	T2T07	t2t_scaffold	NA
n_t2t_contig	12	haplotype1	phased_verkko	T2T08	t2t_scaffold	NA
n_t2t_scaffold	7	haplotype1	phased_verkko	T2T08	t2t_scaffold	NA
n_t2t_contig	8	haplotype2	phased_verkko	T2T08	t2t_scaffold	NA
n_t2t_scaffold	11	haplotype2	phased_verkko	T2T08	t2t_scaffold	NA
n_t2t_contig	20	both	phased_verkko	T2T08	t2t_scaffold	NA
n_t2t_scaffold	18	both	phased_verkko	T2T08	t2t_scaffold	NA
n_t2t_contig	3	haplotype1	phased_verkko	T2T09	t2t_scaffold	NA
n_t2t_scaffold	12	haplotype1	phased_verkko	T2T09	t2t_scaffold	NA
n_t2t_contig	5	haplotype2	phased_verkko	T2T09	t2t_scaffold	NA
n_t2t_scaffold	9	haplotype2	phased_verkko	T2T09	t2t_scaffold	NA
n_t2t_contig	8	both	phased_verkko	T2T09	t2t_scaffold	NA
n_t2t_scaffold	21	both	phased_verkko	T2T09	t2t_scaffold	NA
n_t2t_contig	0	haplotype1	phased_verkko	T2T10	t2t_scaffold	NA
n_t2t_scaffold	13	haplotype1	phased_verkko	T2T10	t2t_scaffold	NA
n_t2t_contig	0	haplotype2	phased_verkko	T2T10	t2t_scaffold	NA
n_t2t_scaffold	14	haplotype2	phased_verkko	T2T10	t2t_scaffold	NA
n_t2t_contig	0	both	phased_verkko	T2T10	t2t_scaffold	NA
n_t2t_scaffold	27	both	phased_verkko	T2T10	t2t_scaffold	NA
n_t2t_contig	0	haplotype1	phased_verkko	T2T11	t2t_scaffold	NA
n_t2t_scaffold	14	haplotype1	phased_verkko	T2T11	t2t_scaffold	NA
n_t2t_contig	5	haplotype2	phased_verkko	T2T11	t2t_scaffold	NA
n_t2t_scaffold	11	haplotype2	phased_verkko	T2T11	t2t_scaffold	NA
n_t2t_contig	5	both	phased_verkko	T2T11	t2t_scaffold	NA
n_t2t_scaffold	25	both	phased_verkko	T2T11	t2t_scaffold	NA
n_t2t_contig	14	haplotype1	phased_verkko	T2T12	t2t_scaffold	NA
n_t2t_scaffold	5	haplotype1	phased_verkko	T2T12	t2t_scaffold	NA
n_t2t_contig	13	haplotype2	phased_verkko	T2T12	t2t_scaffold	NA
n_t2t_scaffold	9	haplotype2	phased_verkko	T2T12	t2t_scaffold	NA
n_t2t_contig	27	both	phased_verkko	T2T12	t2t_scaffold	NA
n_t2t_scaffold	14	both	phased_verkko	T2T12	t2t_scaffold	NA
n_t2t_contig	10	haplotype1	phased_verkko	T2T13	t2t_scaffold	NA
n_t2t_scaffold	9	haplotype1	phased_verkko	T2T13	t2t_scaffold	NA
n_t2t_contig	7	haplotype2	phased_verkko	T2T13	t2t_scaffold	NA
n_t2t_scaffold	11	haplotype2	phased_verkko	T2T13	t2t_scaffold	NA
n_t2t_contig	17	both	phased_verkko	T2T13	t2t_scaffold	NA
n_t2t_scaffold	20	both	phased_verkko	T2T13	t2t_scaffold	NA
n_t2t_contig	10	haplotype1	phased_verkko	T2T15	t2t_scaffold	NA
n_t2t_scaffold	8	haplotype1	phased_verkko	T2T15	t2t_scaffold	NA
n_t2t_contig	12	haplotype2	phased_verkko	T2T15	t2t_scaffold	NA
n_t2t_scaffold	6	haplotype2	phased_verkko	T2T15	t2t_scaffold	NA
n_t2t_contig	22	both	phased_verkko	T2T15	t2t_scaffold	NA
n_t2t_scaffold	14	both	phased_verkko	T2T15	t2t_scaffold	NA
n_t2t_contig	3	haplotype1	phased_verkko	T2T16	t2t_scaffold	NA
n_t2t_scaffold	15	haplotype1	phased_verkko	T2T16	t2t_scaffold	NA
n_t2t_contig	5	haplotype2	phased_verkko	T2T16	t2t_scaffold	NA
n_t2t_scaffold	15	haplotype2	phased_verkko	T2T16	t2t_scaffold	NA
n_t2t_contig	8	both	phased_verkko	T2T16	t2t_scaffold	NA
n_t2t_scaffold	30	both	phased_verkko	T2T16	t2t_scaffold	NA
n_t2t_contig	16	haplotype1	phased_verkko	T2T17	t2t_scaffold	NA
n_t2t_scaffold	3	haplotype1	phased_verkko	T2T17	t2t_scaffold	NA
n_t2t_contig	15	haplotype2	phased_verkko	T2T17	t2t_scaffold	NA
n_t2t_scaffold	5	haplotype2	phased_verkko	T2T17	t2t_scaffold	NA
n_t2t_contig	31	both	phased_verkko	T2T17	t2t_scaffold	NA
n_t2t_scaffold	8	both	phased_verkko	T2T17	t2t_scaffold	NA
n_t2t_contig	15	haplotype1	phased_verkko	T2T18	t2t_scaffold	NA
n_t2t_scaffold	7	haplotype1	phased_verkko	T2T18	t2t_scaffold	NA
n_t2t_contig	13	haplotype2	phased_verkko	T2T18	t2t_scaffold	NA
n_t2t_scaffold	7	haplotype2	phased_verkko	T2T18	t2t_scaffold	NA
n_t2t_contig	28	both	phased_verkko	T2T18	t2t_scaffold	NA
n_t2t_scaffold	14	both	phased_verkko	T2T18	t2t_scaffold	NA
n_t2t_contig	15	haplotype1	phased_verkko	T2T19	t2t_scaffold	NA
n_t2t_scaffold	3	haplotype1	phased_verkko	T2T19	t2t_scaffold	NA
n_t2t_contig	14	haplotype2	phased_verkko	T2T19	t2t_scaffold	NA
n_t2t_scaffold	4	haplotype2	phased_verkko	T2T19	t2t_scaffold	NA
n_t2t_contig	29	both	phased_verkko	T2T19	t2t_scaffold	NA
n_t2t_scaffold	7	both	phased_verkko	T2T19	t2t_scaffold	NA
n_t2t_contig	8	haplotype1	phased_verkko	T2T_HG002	t2t_scaffold	NA
n_t2t_scaffold	11	haplotype1	phased_verkko	T2T_HG002	t2t_scaffold	NA
n_t2t_contig	8	haplotype2	phased_verkko	T2T_HG002	t2t_scaffold	NA
n_t2t_scaffold	13	haplotype2	phased_verkko	T2T_HG002	t2t_scaffold	NA
n_t2t_contig	16	both	phased_verkko	T2T_HG002	t2t_scaffold	NA
n_t2t_scaffold	24	both	phased_verkko	T2T_HG002	t2t_scaffold	NA
genome_completeness	0.9492773686250623	haplotype1	phased_verkko	T2T00	asmgene	NA
genome_completeness	0.9861841740960186	haplotype2	phased_verkko	T2T00	asmgene	NA
genome_completeness	0.9442660169444598	haplotype1	phased_verkko	T2T00_1	asmgene	NA
genome_completeness	0.9911401517249017	haplotype2	phased_verkko	T2T00_1	asmgene	NA
genome_completeness	0.9861288000442993	haplotype1	phased_verkko	T2T00_2	asmgene	NA
genome_completeness	0.9852981892685088	haplotype2	phased_verkko	T2T00_2	asmgene	NA
genome_completeness	0.9881776399579157	haplotype1	phased_verkko	T2T01	asmgene	NA
genome_completeness	0.9874854643114237	haplotype2	phased_verkko	T2T01	asmgene	NA
genome_completeness	0.9497757350905366	haplotype1	phased_verkko	T2T02	asmgene	NA
genome_completeness	0.9873747162079849	haplotype2	phased_verkko	T2T02	asmgene	NA
genome_completeness	0.9877900215958801	haplotype1	phased_verkko	T2T03	asmgene	NA
genome_completeness	0.9867932886649317	haplotype2	phased_verkko	T2T03	asmgene	NA
genome_completeness	0.9488897502630268	haplotype1	phased_verkko	T2T04	asmgene	NA
genome_completeness	0.9882607010354948	haplotype2	phased_verkko	T2T04	asmgene	NA
genome_completeness	0.9496372999612381	haplotype1	phased_verkko	T2T04_1	asmgene	NA
genome_completeness	0.9871532200011075	haplotype2	phased_verkko	T2T04_1	asmgene	NA
genome_completeness	0.9870424718976688	haplotype1	phased_verkko	T2T04_2	asmgene	NA
genome_completeness	0.9872085940528268	haplotype2	phased_verkko	T2T04_2	asmgene	NA
genome_completeness	0.9501910404784318	haplotype1	phased_verkko	T2T05	asmgene	NA
genome_completeness	0.9880392048286173	haplotype2	phased_verkko	T2T05	asmgene	NA
genome_completeness	0.94947117780608	haplotype1	phased_verkko	T2T06	asmgene	NA
genome_completeness	0.9866271665097736	haplotype2	phased_verkko	T2T06	asmgene	NA
genome_completeness	0.9862118611218783	haplotype1	phased_verkko	T2T07	asmgene	NA
genome_completeness	0.9859903649150008	haplotype2	phased_verkko	T2T07	asmgene	NA
genome_completeness	0.9868209756907913	haplotype1	phased_verkko	T2T08	asmgene	NA
genome_completeness	0.9874854643114237	haplotype2	phased_verkko	T2T08	asmgene	NA
genome_completeness	0.9496926740129575	haplotype1	phased_verkko	T2T09	asmgene	NA
genome_completeness	0.9867379146132123	haplotype2	phased_verkko	T2T09	asmgene	NA
genome_completeness	0.986239548147738	haplotype1	phased_verkko	T2T10	asmgene	NA
genome_completeness	0.9853812503460878	haplotype2	phased_verkko	T2T10	asmgene	NA
genome_completeness	0.9491666205216236	haplotype1	phased_verkko	T2T11	asmgene	NA
genome_completeness	0.9877069605183011	haplotype2	phased_verkko	T2T11	asmgene	NA
genome_completeness	0.9871255329752477	haplotype1	phased_verkko	T2T12	asmgene	NA
genome_completeness	0.987540838363143	haplotype2	phased_verkko	T2T12	asmgene	NA
genome_completeness	0.9869594108200898	haplotype1	phased_verkko	T2T13	asmgene	NA
genome_completeness	0.9867656016390719	haplotype2	phased_verkko	T2T13	asmgene	NA
genome_completeness	0.9872916551304058	haplotype1	phased_verkko	T2T15	asmgene	NA
genome_completeness	0.9872085940528268	haplotype2	phased_verkko	T2T15	asmgene	NA
genome_completeness	0.9874577772855639	haplotype1	phased_verkko	T2T16	asmgene	NA
genome_completeness	0.9876515864665818	haplotype2	phased_verkko	T2T16	asmgene	NA
genome_completeness	0.9504679107370286	haplotype1	phased_verkko	T2T17	asmgene	NA
genome_completeness	0.9869040367683704	haplotype2	phased_verkko	T2T17	asmgene	NA
genome_completeness	0.9491112464699042	haplotype1	phased_verkko	T2T18	asmgene	NA
genome_completeness	0.986848662716651	haplotype2	phased_verkko	T2T18	asmgene	NA
genome_completeness	0.9491943075474832	haplotype1	phased_verkko	T2T19	asmgene	NA
genome_completeness	0.9862949221994574	haplotype2	phased_verkko	T2T19	asmgene	NA
genome_completeness	0.948169887590675	haplotype1	phased_verkko	T2T_HG002	asmgene	NA
genome_completeness	0.9849382579323329	haplotype2	phased_verkko	T2T_HG002	asmgene	NA
MMC	0.1757493188010899	haplotype1	phased_verkko	T2T00	asmgene	NA
MMC	0.22683923705722076	haplotype2	phased_verkko	T2T00	asmgene	NA
MMC	0.2806539509536785	haplotype1	phased_verkko	T2T00_1	asmgene	NA
MMC	0.11989100817438691	haplotype2	phased_verkko	T2T00_1	asmgene	NA
MMC	0.22411444141689374	haplotype1	phased_verkko	T2T00_2	asmgene	NA
MMC	0.23705722070844681	haplotype2	phased_verkko	T2T00_2	asmgene	NA
MMC	0.2282016348773842	haplotype1	phased_verkko	T2T01	asmgene	NA
MMC	0.2227520435967303	haplotype2	phased_verkko	T2T01	asmgene	NA
MMC	0.21730245231607626	haplotype1	phased_verkko	T2T02	asmgene	NA
MMC	0.21117166212534055	haplotype2	phased_verkko	T2T02	asmgene	NA
MMC	0.21525885558583102	haplotype1	phased_verkko	T2T03	asmgene	NA
MMC	0.22070844686648505	haplotype2	phased_verkko	T2T03	asmgene	NA
MMC	0.1757493188010899	haplotype1	phased_verkko	T2T04	asmgene	NA
MMC	0.19277929155313356	haplotype2	phased_verkko	T2T04	asmgene	NA
MMC	0.17234332425068122	haplotype1	phased_verkko	T2T04_1	asmgene	NA
MMC	0.17983651226158037	haplotype2	phased_verkko	T2T04_1	asmgene	NA
MMC	0.2159400544959128	haplotype1	phased_verkko	T2T04_2	asmgene	NA
MMC	0.24114441416893728	haplotype2	phased_verkko	T2T04_2	asmgene	NA
MMC	0.17029972752043598	haplotype1	phased_verkko	T2T05	asmgene	NA
MMC	0.2036784741144414	haplotype2	phased_verkko	T2T05	asmgene	NA
MMC	0.18732970027247953	haplotype1	phased_verkko	T2T06	asmgene	NA
MMC	0.20231607629427795	haplotype2	phased_verkko	T2T06	asmgene	NA
MMC	0.22138964577656672	haplotype1	phased_verkko	T2T07	asmgene	NA
MMC	0.2220708446866485	haplotype2	phased_verkko	T2T07	asmgene	NA
MMC	0.2316076294277929	haplotype1	phased_verkko	T2T08	asmgene	NA
MMC	0.23501362397820158	haplotype2	phased_verkko	T2T08	asmgene	NA
MMC	0.18596730245231607	haplotype1	phased_verkko	T2T09	asmgene	NA
MMC	0.21525885558583102	haplotype2	phased_verkko	T2T09	asmgene	NA
MMC	0.2534059945504087	haplotype1	phased_verkko	T2T10	asmgene	NA
MMC	0.23092643051771122	haplotype2	phased_verkko	T2T10	asmgene	NA
MMC	0.22138964577656672	haplotype1	phased_verkko	T2T11	asmgene	NA
MMC	0.12874659400544963	haplotype2	phased_verkko	T2T11	asmgene	NA
MMC	0.22752043596730243	haplotype1	phased_verkko	T2T12	asmgene	NA
MMC	0.21730245231607626	haplotype2	phased_verkko	T2T12	asmgene	NA
MMC	0.20708446866485009	haplotype1	phased_verkko	T2T13	asmgene	NA
MMC	0.23024523160762944	haplotype2	phased_verkko	T2T13	asmgene	NA
MMC	0.2159400544959128	haplotype1	phased_verkko	T2T15	asmgene	NA
MMC	0.2438692098092643	haplotype2	phased_verkko	T2T15	asmgene	NA
MMC	0.2282016348773842	haplotype1	phased_verkko	T2T16	asmgene	NA
MMC	0.18937329700272476	haplotype2	phased_verkko	T2T16	asmgene	NA
MMC	0.17438692098092645	haplotype1	phased_verkko	T2T17	asmgene	NA
MMC	0.21389645776566757	haplotype2	phased_verkko	T2T17	asmgene	NA
MMC	0.1975476839237057	haplotype1	phased_verkko	T2T18	asmgene	NA
MMC	0.20163487738419617	haplotype2	phased_verkko	T2T18	asmgene	NA
MMC	0.1607629427792916	haplotype1	phased_verkko	T2T19	asmgene	NA
MMC	0.22343324250681196	haplotype2	phased_verkko	T2T19	asmgene	NA
MMC	0.1975476839237057	haplotype1	phased_verkko	T2T_HG002	asmgene	NA
MMC	0.23705722070844681	haplotype2	phased_verkko	T2T_HG002	asmgene	NA
MSC	0.05376820421950274	haplotype1	phased_verkko	T2T00	asmgene	NA
MSC	0.016086162024475333	haplotype2	phased_verkko	T2T00	asmgene	NA
MSC	0.05877955590010521	haplotype1	phased_verkko	T2T00_1	asmgene	NA
MSC	0.01182236004208428	haplotype2	phased_verkko	T2T00_1	asmgene	NA
MSC	0.022288055817044135	haplotype1	phased_verkko	T2T00_2	asmgene	NA
MSC	0.02289717038595714	haplotype2	phased_verkko	T2T00_2	asmgene	NA
MSC	0.014258818317736309	haplotype1	phased_verkko	T2T01	asmgene	NA
MSC	0.014203444266016944	haplotype2	phased_verkko	T2T01	asmgene	NA
MSC	0.05338058585746719	haplotype1	phased_verkko	T2T02	asmgene	NA
MSC	0.016695276593388337	haplotype2	phased_verkko	T2T02	asmgene	NA
MSC	0.014978680990088044	haplotype1	phased_verkko	T2T03	asmgene	NA
MSC	0.01580929176587851	haplotype2	phased_verkko	T2T03	asmgene	NA
MSC	0.053934326374660835	haplotype1	phased_verkko	T2T04	asmgene	NA
MSC	0.014618749653912176	haplotype2	phased_verkko	T2T04	asmgene	NA
MSC	0.054737250124591616	haplotype1	phased_verkko	T2T04_1	asmgene	NA
MSC	0.016529154438230245	haplotype2	phased_verkko	T2T04_1	asmgene	NA
MSC	0.0164460933606512	haplotype1	phased_verkko	T2T04_2	asmgene	NA
MSC	0.017885818705354672	haplotype2	phased_verkko	T2T04_2	asmgene	NA
MSC	0.051608616202447534	haplotype1	phased_verkko	T2T05	asmgene	NA
MSC	0.013981948059139488	haplotype2	phased_verkko	T2T05	asmgene	NA
MSC	0.05302065452129132	haplotype1	phased_verkko	T2T06	asmgene	NA
MSC	0.015643169610720417	haplotype2	phased_verkko	T2T06	asmgene	NA
MSC	0.017249017110581983	haplotype1	phased_verkko	T2T07	asmgene	NA
MSC	0.018716429481145134	haplotype2	phased_verkko	T2T07	asmgene	NA
MSC	0.01672296361924802	haplotype1	phased_verkko	T2T08	asmgene	NA
MSC	0.014895619912508998	haplotype2	phased_verkko	T2T08	asmgene	NA
MSC	0.05479262417631098	haplotype1	phased_verkko	T2T09	asmgene	NA
MSC	0.016695276593388337	haplotype2	phased_verkko	T2T09	asmgene	NA
MSC	0.021678941248131127	haplotype1	phased_verkko	T2T10	asmgene	NA
MSC	0.019713162412093692	haplotype2	phased_verkko	T2T10	asmgene	NA
MSC	0.054820311202170666	haplotype1	phased_verkko	T2T11	asmgene	NA
MSC	0.016363032283072152	haplotype2	phased_verkko	T2T11	asmgene	NA
MSC	0.014812558834929952	haplotype1	phased_verkko	T2T12	asmgene	NA
MSC	0.015449360429702642	haplotype2	phased_verkko	T2T12	asmgene	NA
MSC	0.01619691012791406	haplotype1	phased_verkko	T2T13	asmgene	NA
MSC	0.01711058198128357	haplotype2	phased_verkko	T2T13	asmgene	NA
MSC	0.016473780386510883	haplotype1	phased_verkko	T2T15	asmgene	NA
MSC	0.015449360429702642	haplotype2	phased_verkko	T2T15	asmgene	NA
MSC	0.016916772800265795	haplotype1	phased_verkko	T2T16	asmgene	NA
MSC	0.016639902541668975	haplotype2	phased_verkko	T2T16	asmgene	NA
MSC	0.05221773077136054	haplotype1	phased_verkko	T2T17	asmgene	NA
MSC	0.01556010853314137	haplotype2	phased_verkko	T2T17	asmgene	NA
MSC	0.05290990641785259	haplotype1	phased_verkko	T2T18	asmgene	NA
MSC	0.015338612326263913	haplotype2	phased_verkko	T2T18	asmgene	NA
